"game","weapon_tag","firing_effect","component_type","component_name","component_tag","marker","camera_mode","bitmap_tags"
"Halo 2 Classic","objects\weapons\rifle\sniper_rifle\sniper_rifle","effects\objects\weapons\rifle\sniper_rifle\fire_bullet","particle","smoke_soft","effects\generic\smoke\smoke_soft","muzzle_brake","3,both first and third","effects\bitmaps\smoke\smoke_soft"
"Halo 2 Classic","objects\weapons\rifle\sniper_rifle\sniper_rifle","effects\objects\weapons\rifle\sniper_rifle\fire_bullet","particle","smoke_soft","effects\generic\smoke\smoke_soft","primary_trigger","2,only in third person","effects\bitmaps\smoke\smoke_soft"
"Halo 2 Classic","objects\weapons\support_high\flak_cannon\flak_cannon","effects\objects\weapons\support_high\flak_cannon\flak_bolt_fire","particle","flash_c_generic_big","effects\generic\energy\flash_c_generic_big","primary_trigger","3,both first and third","effects\bitmaps\energy\flash_c_generic_big"
"Halo 2 Classic","objects\weapons\support_high\flak_cannon\flak_cannon","effects\objects\weapons\support_high\flak_cannon\flak_bolt_fire","particle","flash_c_generic_long","effects\generic\energy\flash_c_generic_long","primary_trigger","0,independent of camera mode","effects\bitmaps\energy\flash_c_generic_long"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery","effects\generic\smoke\smoke_fiery","primary_trigger","1,only in first person","effects\bitmaps\smoke\smoke_fiery"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery","effects\generic\smoke\smoke_fiery","primary_trigger","1,only in first person","effects\bitmaps\smoke\smoke_fiery"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery","effects\generic\smoke\smoke_fiery","primary_trigger","2,only in third person","effects\bitmaps\smoke\smoke_fiery"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery","effects\generic\smoke\smoke_fiery","primary_trigger","2,only in third person","effects\bitmaps\smoke\smoke_fiery"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery_small","effects\generic\smoke\smoke_fiery_small","primary_ejection","2,only in third person","effects\bitmaps\smoke\smoke_fiery_small"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery_small","effects\generic\smoke\smoke_fiery_small","primary_ejection","2,only in third person","effects\bitmaps\smoke\smoke_fiery_small"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery_small","effects\generic\smoke\smoke_fiery_small","primary_ejection","2,only in third person","effects\bitmaps\smoke\smoke_fiery_small"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery_small","effects\generic\smoke\smoke_fiery_small","primary_ejection","2,only in third person","effects\bitmaps\smoke\smoke_fiery_small"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery_small","effects\generic\smoke\smoke_fiery_small","primary_trigger","0,independent of camera mode","effects\bitmaps\smoke\smoke_fiery_small"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_fiery_small","effects\generic\smoke\smoke_fiery_small","primary_trigger","0,independent of camera mode","effects\bitmaps\smoke\smoke_fiery_small"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_soft","effects\generic\smoke\smoke_soft","primary_ejection","2,only in third person","effects\bitmaps\smoke\smoke_soft"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_soft","effects\generic\smoke\smoke_soft","primary_ejection","2,only in third person","effects\bitmaps\smoke\smoke_soft"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_soft","effects\generic\smoke\smoke_soft","primary_trigger","2,only in third person","effects\bitmaps\smoke\smoke_soft"
"Halo 2 Classic","objects\weapons\support_high\rocket_launcher\rocket_launcher","effects\objects\weapons\support_high\rocket_launcher\rocket_fire","particle","smoke_soft","effects\generic\smoke\smoke_soft","primary_trigger","2,only in third person","effects\bitmaps\smoke\smoke_soft"
"Halo 2 Classic","objects\weapons\support_low\brute_shot\brute_shot","effects\objects\weapons\support_low\brute_shot\firing","particle","flash_shield","effects\generic\flares\flash_shield","primary_trigger","1,only in first person","effects\bitmaps\flares\flash_shield"
"Halo 2 Classic","objects\weapons\support_low\brute_shot\brute_shot","effects\objects\weapons\support_low\brute_shot\firing","particle","flash_shield","effects\generic\flares\flash_shield","primary_trigger","2,only in third person","effects\bitmaps\flares\flash_shield"
"Halo 2 Classic","objects\weapons\support_low\brute_shot\brute_shot","effects\objects\weapons\support_low\brute_shot\firing","particle","muzzle_flash_long_2","effects\generic\weapon_flares\muzzle_flash_long_2","primary_trigger","2,only in third person","effects\bitmaps\weapons_fire\muzzle_flash_long_2"
"Halo 2 Classic","objects\weapons\support_low\brute_shot\brute_shot","effects\objects\weapons\support_low\brute_shot\firing","particle","smoke_fiery","effects\generic\smoke\smoke_fiery","primary_trigger","1,only in first person","effects\bitmaps\smoke\smoke_fiery"
"Halo 2 Classic","objects\weapons\support_low\brute_shot\brute_shot","effects\objects\weapons\support_low\brute_shot\firing","particle","smoke_fiery","effects\generic\smoke\smoke_fiery","primary_trigger","2,only in third person","effects\bitmaps\smoke\smoke_fiery"
"Halo 2 Classic","objects\weapons\support_low\brute_shot\brute_shot","effects\objects\weapons\support_low\brute_shot\firing","particle","smoke_soft","effects\generic\smoke\smoke_soft","primary_trigger","3,both first and third","effects\bitmaps\smoke\smoke_soft"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\charged\firing","particle","flash_large","objects\weapons\pistol\plasma_pistol\fx\particles\flash_large","primary_trigger","only in first person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\charged\firing","particle","flash_large","objects\weapons\pistol\plasma_pistol\fx\particles\flash_large","primary_trigger","only in third person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\charged\firing","particle","glow_soft","objects\weapons\pistol\plasma_pistol\fx\particles\glow_soft","primary_trigger","only in first person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\charged\firing","particle","glow_soft","objects\weapons\pistol\plasma_pistol\fx\particles\glow_soft","primary_trigger","only in third person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\charged\firing","particle","muzzle_flash_long_charged","objects\weapons\pistol\plasma_pistol\fx\particles\muzzle_flash_long_charged","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_pistol_long_charged;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\charged\firing","particle","muzzle_flash_long_soft","objects\weapons\pistol\plasma_pistol\fx\particles\muzzle_flash_long_soft","fx_horizontal_flare","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_pistol_long_soft;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\charged\firing","particle","muzzle_flash_round","objects\weapons\pistol\plasma_pistol\fx\particles\muzzle_flash_round","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_pistol;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\charged\firing","particle","muzzle_flash_round","objects\weapons\pistol\plasma_pistol\fx\particles\muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_pistol;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","anamorphic_flare","objects\weapons\pistol\plasma_pistol\fx\particles\anamorphic_flare","primary_trigger","only in first person","fx\reach\bitmaps\lens_flares\anamorphic_flare"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","charging_plasma_ring","objects\weapons\pistol\plasma_pistol\fx\particles\charging_plasma_ring","primary_trigger","only in first person","fx\reach\bitmaps\plasma\plasma_ring;fx\reach\particles\plasma\gradients\soft_plasma_green"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","flash_large","objects\weapons\pistol\plasma_pistol\fx\particles\flash_large","primary_trigger","only in first person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","flash_large","objects\weapons\pistol\plasma_pistol\fx\particles\flash_large","primary_trigger","only in third person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","glow_soft","objects\weapons\pistol\plasma_pistol\fx\particles\glow_soft","primary_trigger","only in first person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","glow_soft","objects\weapons\pistol\plasma_pistol\fx\particles\glow_soft","primary_trigger","only in third person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","muzzle_flash_long","objects\weapons\pistol\plasma_pistol\fx\particles\muzzle_flash_long","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_pistol_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_fiery"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\pistol\plasma_pistol\fx\particles\muzzle_flash_long_soft","horizontal_flare","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_pistol_long_soft;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\pistol\plasma_pistol\fx\particles\muzzle_flash_long_soft","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_pistol_long_soft;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","muzzle_flash_round","objects\weapons\pistol\plasma_pistol\fx\particles\muzzle_flash_round","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_pistol;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\pistol\plasma_pistol\plasma_pistol","objects\weapons\pistol\plasma_pistol\fx\firing","particle","muzzle_flash_round","objects\weapons\pistol\plasma_pistol\fx\particles\muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_pistol;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\pistol\storm_bishop_beam\storm_bishop_beam","objects\weapons\pistol\storm_bishop_beam\fx\bsh_firing","particle","bsh_distortion_ring","objects\weapons\pistol\storm_bishop_beam\fx\bsh_distortion_ring","primary_trigger","only in first person","fx\reach\bitmaps\distortion\distortion_ring;objects\weapons\pistol\storm_bishop_beam\fx\bsh_distortion_ring"
"Halo 4","objects\weapons\pistol\storm_bishop_beam\storm_bishop_beam","objects\weapons\pistol\storm_bishop_beam\fx\bsh_firing","particle","bsh_distortion_ring","objects\weapons\pistol\storm_bishop_beam\fx\bsh_distortion_ring","primary_trigger","only in third person","fx\reach\bitmaps\distortion\distortion_ring;objects\weapons\pistol\storm_bishop_beam\fx\bsh_distortion_ring"
"Halo 4","objects\weapons\pistol\storm_bishop_beam\storm_bishop_beam","objects\weapons\pistol\storm_bishop_beam\fx\bsh_firing","particle","bsh_flash_large","objects\weapons\pistol\storm_bishop_beam\fx\bsh_flash_large","primary_trigger","only in first person","fx\reach\bitmaps\flash\flash_large;objects\weapons\pistol\storm_bishop_beam\fx\bsh_flash_large"
"Halo 4","objects\weapons\pistol\storm_bishop_beam\storm_bishop_beam","objects\weapons\pistol\storm_bishop_beam\fx\bsh_firing","particle","bsh_flash_large","objects\weapons\pistol\storm_bishop_beam\fx\bsh_flash_large","primary_trigger","only in third person","fx\reach\bitmaps\flash\flash_large;objects\weapons\pistol\storm_bishop_beam\fx\bsh_flash_large"
"Halo 4","objects\weapons\pistol\storm_bishop_beam\storm_bishop_beam","objects\weapons\pistol\storm_bishop_beam\fx\bsh_firing","particle","bsh_muzzle_flash_plasma","objects\weapons\pistol\storm_bishop_beam\fx\bsh_muzzle_flash_plasma","primary_trigger","only in first person","fx\reach\bitmaps\fire\fire_clouds_256;fx\reach\bitmaps\fire\fire_large;fx\reach\bitmaps\plasma\plasma_clouds_128_b;fx\reach\particles\plasma\gradients\soft_plasma_blue"
"Halo 4","objects\weapons\pistol\storm_bishop_beam\storm_bishop_beam","objects\weapons\pistol\storm_bishop_beam\fx\bsh_firing","particle","bsh_muzzle_flash_plasma","objects\weapons\pistol\storm_bishop_beam\fx\bsh_muzzle_flash_plasma","primary_trigger","only in third person","fx\reach\bitmaps\fire\fire_clouds_256;fx\reach\bitmaps\fire\fire_large;fx\reach\bitmaps\plasma\plasma_clouds_128_b;fx\reach\particles\plasma\gradients\soft_plasma_blue"
